@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
128.34,6.1237,516.8,119.56,1.9297,495.26,0
106.45,6.2306,516.8,97.667,2.0366,495.26,0
106.45,6.2306,516.8,97.667,2.0366,495.26,0
126.33,5.8522,602.93,117.55,1.6583,581.4,0
126.33,5.8522,602.93,117.55,1.6583,581.4,0
86.696,5.6185,646,77.917,1.4245,624.46,0
86.696,5.6185,646,77.917,1.4245,624.46,0
20.014,5.3185,516.8,11.234,1.1245,495.26,0
20.014,5.3185,516.8,11.234,1.1245,495.26,0
278.17,4.9384,602.93,269.39,0.74439,581.4,0
278.17,4.9384,602.93,269.39,0.74439,581.4,0
377.48,4.4422,301.46,368.7,0.24824,279.93,0
377.48,4.4422,301.46,368.7,0.24824,279.93,0
56.326,5.0416,279.93,47.546,0.84761,258.4,0
56.326,5.0416,279.93,47.546,0.84761,258.4,0
72.442,5.762,602.93,63.663,1.568,581.4,0
72.442,5.762,602.93,63.663,1.568,581.4,0
77.606,6.3454,301.46,68.826,2.1514,279.93,0
77.606,6.3454,301.46,68.826,2.1514,279.93,0
73.772,6.0228,301.46,64.993,1.8288,279.93,0
73.772,6.0228,301.46,64.993,1.8288,279.93,0
81.497,6.262,301.46,72.718,2.068,279.93,0
81.497,6.262,301.46,72.718,2.068,279.93,0
121.42,5.8453,2627.1,112.64,1.6513,2605.5,0
121.42,5.8453,2627.1,112.64,1.6513,2605.5,0
145.61,6.2382,2627.1,136.83,2.0443,2605.5,0
145.61,6.2382,2627.1,136.83,2.0443,2605.5,0
136.64,6.2512,2605.5,127.86,2.0572,2584,0
136.64,6.2512,2605.5,127.86,2.0572,2584,0
133.68,6.1865,646,124.9,1.9925,624.46,0
133.68,6.1865,646,124.9,1.9925,624.46,0
136.43,6.1945,2605.5,127.65,2.0005,2584,0
136.43,6.1945,2605.5,127.65,2.0005,2584,0
146.83,6.2713,2756.2,138.05,2.0773,2734.7,0
146.83,6.2713,2756.2,138.05,2.0773,2734.7,0
149.61,6.2351,2756.2,140.83,2.0412,2734.7,0
149.61,6.2351,2756.2,140.83,2.0412,2734.7,0
149.46,6.1696,2713.2,140.68,1.9757,2691.7,0
149.46,6.1696,2713.2,140.68,1.9757,2691.7,0
154.57,6.2098,2777.8,145.79,2.0158,2756.2,0
154.57,6.2098,2777.8,145.79,2.0158,2756.2,0
145.9,6.0471,2756.2,137.12,1.8531,2734.7,0
145.9,6.0471,2756.2,137.12,1.8531,2734.7,0
147.52,6.1464,2691.7,138.74,1.9524,2670.1,0
147.52,6.1464,2691.7,138.74,1.9524,2670.1,0
150.72,6.1647,861.33,141.94,1.9707,839.79,0
150.72,6.1647,861.33,141.94,1.9707,839.79,0
141.42,6.196,2691.7,132.64,2.002,2670.1,0
141.42,6.196,2691.7,132.64,2.002,2670.1,0
138.18,6.3041,796.73,129.4,2.1101,775.2,0
138.18,6.3041,796.73,129.4,2.1101,775.2,0
129.01,6.1268,839.79,120.23,1.9329,818.26,0
129.01,6.1268,839.79,120.23,1.9329,818.26,0
124.88,6.151,839.79,116.11,1.957,818.26,0
124.88,6.151,839.79,116.11,1.957,818.26,0
111.78,6.2329,2691.7,103,2.0389,2670.1,0
111.78,6.2329,2691.7,103,2.0389,2670.1,0
99.796,6.278,753.66,91.017,2.084,732.13,0
99.796,6.278,753.66,91.017,2.084,732.13,0
86.689,6.5372,344.53,77.91,2.3432,323,0
86.689,6.5372,344.53,77.91,2.3432,323,0
76.343,6.4886,64.6,67.563,2.2946,43.066,0
76.343,6.4886,64.6,67.563,2.2946,43.066,0
71.27,6.5303,43.066,62.49,2.3363,21.533,0
71.27,6.5303,43.066,62.49,2.3363,21.533,0
68.922,6.5831,43.066,60.143,2.3891,21.533,0
68.922,6.5831,43.066,60.143,2.3891,21.533,0
70.179,6.5695,21.533,61.399,2.3755,0,0
70.179,6.5695,21.533,61.399,2.3755,0,0
80.002,6.6199,43.066,71.223,2.426,21.533,0
80.002,6.6199,43.066,71.223,2.426,21.533,0
83.151,6.5929,43.066,74.372,2.399,21.533,0
83.151,6.5929,43.066,74.372,2.399,21.533,0
73.002,6.6047,21.533,64.223,2.4107,0,0
73.002,6.6047,21.533,64.223,2.4107,0,0
72.839,6.6149,64.6,64.059,2.4209,43.066,0
72.839,6.6149,64.6,64.059,2.4209,43.066,0
73.189,6.6248,64.6,64.409,2.4308,43.066,0
73.189,6.6248,64.6,64.409,2.4308,43.066,0
74.535,6.5975,43.066,65.755,2.4035,21.533,0
74.535,6.5975,43.066,65.755,2.4035,21.533,0
73.57,6.6441,21.533,64.79,2.4501,0,0
73.57,6.6441,21.533,64.79,2.4501,0,0
68.793,5.6453,667.53,60.014,1.4513,646,0
68.793,5.6453,667.53,60.014,1.4513,646,0
218.01,6.4343,323,209.23,2.2624,301.46,0
218.01,6.4343,323,209.23,2.2624,301.46,0
194.1,6.4089,301.46,185.32,2.237,279.93,0
194.1,6.4089,301.46,185.32,2.237,279.93,0
171.91,6.48,279.93,163.13,2.3081,258.4,0
171.91,6.48,279.93,163.13,2.3081,258.4,0
135.07,6.402,301.46,126.29,2.2301,279.93,0
135.07,6.402,301.46,126.29,2.2301,279.93,0
101.79,6.5091,602.93,93.016,2.3372,581.4,0
101.79,6.5091,602.93,93.016,2.3372,581.4,0
74.136,6.4268,323,65.357,2.2549,301.46,0
74.136,6.4268,323,65.357,2.2549,301.46,0
72.084,6.3913,279.93,63.305,2.2194,258.4,0
72.084,6.3913,279.93,63.305,2.2194,258.4,0
132.18,6.6159,323,123.4,2.444,301.46,0
132.18,6.6159,323,123.4,2.444,301.46,0
251.18,6.529,581.4,242.4,2.3571,559.86,0
251.18,6.529,581.4,242.4,2.3571,559.86,0
61.84,6.3991,2390.2,53.061,2.2272,2368.7,0
61.84,6.3991,2390.2,53.061,2.2272,2368.7,0
458.27,6.1577,2519.4,449.49,1.9858,2497.9,0
458.27,6.1577,2519.4,449.49,1.9858,2497.9,0
307.98,6.1601,2497.9,299.2,1.9882,2476.3,0
307.98,6.1601,2497.9,299.2,1.9882,2476.3,0
36.564,6.3912,2433.3,27.784,2.2193,2411.7,0
36.564,6.3912,2433.3,27.784,2.2193,2411.7,0
11.961,6.4091,2519.4,3.1818,2.2372,2497.9,0
11.961,6.4091,2519.4,3.1818,2.2372,2497.9,0
207.36,6.5197,193.8,198.58,2.3478,172.27,0
207.36,6.5197,193.8,198.58,2.3478,172.27,0
156.92,6.4199,193.8,148.14,2.248,172.27,0
156.92,6.4199,193.8,148.14,2.248,172.27,0
195.46,6.4478,150.73,186.68,2.2759,129.2,0
195.46,6.4478,150.73,186.68,2.2759,129.2,0
212.13,6.4539,150.73,203.35,2.2819,129.2,0
212.13,6.4539,150.73,203.35,2.2819,129.2,0
217.37,6.4015,172.27,208.59,2.2296,150.73,0
217.37,6.4015,172.27,208.59,2.2296,150.73,0
220.09,6.4173,8268.8,211.31,2.2454,8247.2,0
220.09,6.4173,8268.8,211.31,2.2454,8247.2,0
191.04,6.2942,8053.4,182.26,2.1223,8031.9,0
191.04,6.2942,8053.4,182.26,2.1223,8031.9,0
175.77,6.3729,7945.8,166.99,2.201,7924.2,0
175.77,6.3729,7945.8,166.99,2.201,7924.2,0
153.02,6.3461,8742.5,144.24,2.1741,8720.9,0
153.02,6.3461,8742.5,144.24,2.1741,8720.9,0
105.02,6.585,43.066,96.239,2.4131,21.533,0
105.02,6.585,43.066,96.239,2.4131,21.533,0
70.955,6.5508,64.6,62.175,2.3789,43.066,0
70.955,6.5508,64.6,62.175,2.3789,43.066,0
75.234,6.5703,43.066,66.454,2.3984,21.533,0
75.234,6.5703,43.066,66.454,2.3984,21.533,0
148.43,6.542,21.533,139.65,2.37,0,0
148.43,6.542,21.533,139.65,2.37,0,0
68.506,5.5691,323,59.727,1.3972,301.46,0
68.506,5.5691,323,59.727,1.3972,301.46,0
67.623,5.2288,624.46,55.662,1.0862,602.93,0
67.623,5.2288,624.46,55.662,1.0862,602.93,0
69.696,5.3426,602.93,57.735,1.2,581.4,0
69.696,5.3426,602.93,57.735,1.2,581.4,0
80.403,5.7757,323,68.442,1.6331,301.46,0
80.403,5.7757,323,68.442,1.6331,301.46,0
82.954,5.9577,301.46,70.992,1.8151,279.93,0
82.954,5.9577,301.46,70.992,1.8151,279.93,0
80.895,6.1059,301.46,68.934,1.9633,279.93,0
80.895,6.1059,301.46,68.934,1.9633,279.93,0
76.614,6.2744,323,64.653,2.1318,301.46,0
76.614,6.2744,323,64.653,2.1318,301.46,0
76.367,6.4561,64.6,64.406,2.3135,43.066,0
76.367,6.4561,64.6,64.406,2.3135,43.066,0
83.401,6.3446,344.53,71.44,2.2021,323,0
83.401,6.3446,344.53,71.44,2.2021,323,0
94.136,6.4333,602.93,82.175,2.2908,581.4,0
94.136,6.4333,602.93,82.175,2.2908,581.4,0
117.05,6.3365,2282.5,105.09,2.1939,2261,0
117.05,6.3365,2282.5,105.09,2.1939,2261,0
147.32,6.3119,947.46,135.36,2.1693,925.93,0
147.32,6.3119,947.46,135.36,2.1693,925.93,0
157.47,6.2425,861.33,145.51,2.0999,839.79,0
157.47,6.2425,861.33,145.51,2.0999,839.79,0
160.11,6.2428,1033.6,148.15,2.1002,1012.1,0
160.11,6.2428,1033.6,148.15,2.1002,1012.1,0
163.61,6.1428,1119.7,151.65,2.0002,1098.2,0
163.61,6.1428,1119.7,151.65,2.0002,1098.2,0
150.93,6.0183,1055.1,138.97,1.8757,1033.6,0
150.93,6.0183,1055.1,138.97,1.8757,1033.6,0
168.85,6.16,1055.1,156.89,2.0174,1033.6,0
168.85,6.16,1055.1,156.89,2.0174,1033.6,0
169.03,6.1705,968.99,157.07,2.0279,947.46,0
169.03,6.1705,968.99,157.07,2.0279,947.46,0
187.53,6.3302,775.2,175.57,2.1876,753.66,0
187.53,6.3302,775.2,175.57,2.1876,753.66,0
166.3,6.2107,904.39,154.33,2.0681,882.86,0
166.3,6.2107,904.39,154.33,2.0681,882.86,0
159.82,6.3082,990.53,147.86,2.1656,968.99,0
159.82,6.3082,990.53,147.86,2.1656,968.99,0
146.83,6.2499,968.99,134.87,2.1074,947.46,0
146.83,6.2499,968.99,134.87,2.1074,947.46,0
136.79,6.4088,990.53,124.83,2.2662,968.99,0
136.79,6.4088,990.53,124.83,2.2662,968.99,0
122.25,6.3229,1141.3,110.28,2.1803,1119.7,0
122.25,6.3229,1141.3,110.28,2.1803,1119.7,0
103.87,6.3123,279.93,91.911,2.1697,258.4,0
103.87,6.3123,279.93,91.911,2.1697,258.4,0
88.116,6.3418,43.066,76.155,2.1993,21.533,0
88.116,6.3418,43.066,76.155,2.1993,21.533,0
75.085,6.4431,775.2,63.124,2.3005,753.66,0
75.085,6.4431,775.2,63.124,2.3005,753.66,0
69.501,6.5433,64.6,57.54,2.4007,43.066,0
69.501,6.5433,64.6,57.54,2.4007,43.066,0
74.25,6.6156,21.533,62.289,2.473,0,0
74.25,6.6156,21.533,62.289,2.473,0,0
76.955,6.6082,64.6,64.994,2.4656,43.066,0
76.955,6.6082,64.6,64.994,2.4656,43.066,0
87.611,6.4182,64.6,75.65,2.2756,43.066,0
87.611,6.4182,64.6,75.65,2.2756,43.066,0
46.608,5.0553,581.4,34.647,0.91274,559.86,0
46.608,5.0553,581.4,34.647,0.91274,559.86,0
196.85,6.2857,753.66,193.02,3.0367,732.13,0
196.85,6.2857,753.66,193.02,3.0367,732.13,0
201.57,6.3225,6223.1,197.74,3.0735,6201.6,0
201.57,6.3225,6223.1,197.74,3.0735,6201.6,0
228.91,6.4686,193.8,225.09,3.2195,172.27,0
228.91,6.4686,193.8,225.09,3.2195,172.27,0
224.7,6.5206,990.53,220.88,3.2715,968.99,0
224.7,6.5206,990.53,220.88,3.2715,968.99,0
204.05,6.4554,1098.2,200.23,3.2064,1076.7,0
204.05,6.4554,1098.2,200.23,3.2064,1076.7,0
201.32,6.4462,2153.3,197.5,3.1972,2131.8,0
201.32,6.4462,2153.3,197.5,3.1972,2131.8,0
205.6,6.372,6309.2,201.77,3.1229,6287.7,0
205.6,6.372,6309.2,201.77,3.1229,6287.7,0
205.95,6.387,6373.8,202.12,3.138,6352.3,0
205.95,6.387,6373.8,202.12,3.138,6352.3,0
176.19,6.1724,1615,172.37,2.9233,1593.5,0
176.19,6.1724,1615,172.37,2.9233,1593.5,0
207.99,6.4162,925.93,204.17,3.1671,904.39,0
207.99,6.4162,925.93,204.17,3.1671,904.39,0
189.98,6.4373,6675.3,186.16,3.1883,6653.8,0
189.98,6.4373,6675.3,186.16,3.1883,6653.8,0
173.2,6.4422,6546.1,169.37,3.1931,6524.6,0
173.2,6.4422,6546.1,169.37,3.1931,6524.6,0
171.98,6.3224,6546.1,168.16,3.0733,6524.6,0
171.98,6.3224,6546.1,168.16,3.0733,6524.6,0
112.64,6.5376,215.33,108.81,3.2885,193.8,0
112.64,6.5376,215.33,108.81,3.2885,193.8,0
82.059,6.6056,64.6,78.236,3.3565,43.066,0
82.059,6.6056,64.6,78.236,3.3565,43.066,0
83.63,6.6378,43.066,79.807,3.3887,21.533,0
83.63,6.6378,43.066,79.807,3.3887,21.533,0
113.4,6.6435,43.066,109.58,3.3944,21.533,0
113.4,6.6435,43.066,109.58,3.3944,21.533,0
178.28,6.57,882.86,174.46,3.321,861.33,0
178.28,6.57,882.86,174.46,3.321,861.33,0
88.82,5.0357,538.33,84.997,1.7866,516.8,0
88.82,5.0357,538.33,84.997,1.7866,516.8,0
141.01,6.037,301.46,137.19,2.7879,279.93,0
141.01,6.037,301.46,137.19,2.7879,279.93,0
86.635,5.6502,323,82.812,2.4011,301.46,0
86.635,5.6502,323,82.812,2.4011,301.46,0
49.65,4.906,129.2,45.827,1.657,107.67,0
49.65,4.906,129.2,45.827,1.657,107.67,0
49.991,4.924,150.73,46.168,1.675,129.2,0
49.991,4.924,150.73,46.168,1.675,129.2,0
164.86,6.106,193.8,161.03,2.8569,172.27,0
164.86,6.106,193.8,161.03,2.8569,172.27,0
150.1,6.1119,2261,146.27,2.8629,2239.5,0
150.1,6.1119,2261,146.27,2.8629,2239.5,0
185.97,6.2531,452.2,182.15,3.004,430.66,0
185.97,6.2531,452.2,182.15,3.004,430.66,0
181.81,6.2049,473.73,177.99,2.9558,452.2,0
181.81,6.2049,473.73,177.99,2.9558,452.2,0
181.09,6.2248,495.26,177.26,2.9757,473.73,0
181.09,6.2248,495.26,177.26,2.9757,473.73,0
210.14,6.3516,452.2,206.32,3.1026,430.66,0
210.14,6.3516,452.2,206.32,3.1026,430.66,0
218.1,6.387,452.2,214.28,3.1379,430.66,0
218.1,6.387,452.2,214.28,3.1379,430.66,0
223.99,6.4122,2261,220.17,3.1631,2239.5,0
223.99,6.4122,2261,220.17,3.1631,2239.5,0
230.64,6.4419,6373.8,226.82,3.1928,6352.3,0
230.64,6.4419,6373.8,226.82,3.1928,6352.3,0
205.17,6.3607,2261,201.35,3.1117,2239.5,0
205.17,6.3607,2261,201.35,3.1117,2239.5,0
223.83,6.4339,6589.2,220.01,3.1849,6567.6,0
223.83,6.4339,6589.2,220.01,3.1849,6567.6,0
232.49,6.4726,6438.4,228.67,3.2235,6416.9,0
232.49,6.4726,6438.4,228.67,3.2235,6416.9,0
223.02,6.408,6739.9,219.19,3.159,6718.4,0
223.02,6.408,6739.9,219.19,3.159,6718.4,0
193.05,6.4478,6632.2,189.22,3.1987,6610.7,0
193.05,6.4478,6632.2,189.22,3.1987,6610.7,0
196.92,6.4651,6653.8,193.1,3.2161,6632.2,0
196.92,6.4651,6653.8,193.1,3.2161,6632.2,0
91.073,6.4797,215.33,87.25,3.2306,193.8,0
91.073,6.4797,215.33,87.25,3.2306,193.8,0
69.543,6.501,21.533,65.72,3.252,0,0
69.543,6.501,21.533,65.72,3.252,0,0
74.215,6.5634,43.066,70.391,3.3143,21.533,0
74.215,6.5634,43.066,70.391,3.3143,21.533,0
69.461,5.243,409.13,65.638,1.9939,387.6,0
69.461,5.243,409.13,65.638,1.9939,387.6,0
222.72,4.8702,646,218.9,1.6212,624.46,0
222.72,4.8702,646,218.9,1.6212,624.46,0
159.86,6.1955,258.4,156.03,2.9464,236.87,0
159.86,6.1955,258.4,156.03,2.9464,236.87,0
108.09,5.7267,193.8,104.26,2.4776,172.27,0
108.09,5.7267,193.8,104.26,2.4776,172.27,0
53.871,4.9887,193.8,50.047,1.7397,172.27,0
53.871,4.9887,193.8,50.047,1.7397,172.27,0
72.637,6.0017,172.27,68.814,2.7527,150.73,0
72.637,6.0017,172.27,68.814,2.7527,150.73,0
98.144,6.514,150.73,94.32,3.265,129.2,0
98.144,6.514,150.73,94.32,3.265,129.2,0
187.51,6.2371,775.2,183.68,2.9881,753.66,0
187.51,6.2371,775.2,183.68,2.9881,753.66,0
218.05,6.4145,947.46,214.23,3.1654,925.93,0
218.05,6.4145,947.46,214.23,3.1654,925.93,0
145.76,6.2158,1055.1,141.93,2.9668,1033.6,0
145.76,6.2158,1055.1,141.93,2.9668,1033.6,0
203.13,6.5038,7622.8,199.3,3.2547,7601.2,0
203.13,6.5038,7622.8,199.3,3.2547,7601.2,0
189.56,6.4943,2282.5,185.74,3.2452,2261,0
189.56,6.4943,2282.5,185.74,3.2452,2261,0
189.33,6.4143,2196.4,185.51,3.1652,2174.9,0
189.33,6.4143,2196.4,185.51,3.1652,2174.9,0
204.4,6.4204,2196.4,200.58,3.1714,2174.9,0
204.4,6.4204,2196.4,200.58,3.1714,2174.9,0
201.87,6.3342,839.79,198.05,3.0852,818.26,0
201.87,6.3342,839.79,198.05,3.0852,818.26,0
186.06,6.3483,2217.9,182.23,3.0992,2196.4,0
186.06,6.3483,2217.9,182.23,3.0992,2196.4,0
192.54,6.4217,2174.9,188.71,3.1726,2153.3,0
192.54,6.4217,2174.9,188.71,3.1726,2153.3,0
192.1,6.3908,2239.5,188.28,3.1417,2217.9,0
192.1,6.3908,2239.5,188.28,3.1417,2217.9,0
176.82,6.3687,2131.8,173,3.1196,2110.3,0
176.82,6.3687,2131.8,173,3.1196,2110.3,0
170.14,6.3609,2153.3,166.32,3.1119,2131.8,0
170.14,6.3609,2153.3,166.32,3.1119,2131.8,0
155.35,6.4416,21.533,151.52,3.1926,0,0
155.35,6.4416,21.533,151.52,3.1926,0,0
121.55,6.5192,839.79,117.73,3.2702,818.26,0
121.55,6.5192,839.79,117.73,3.2702,818.26,0
87.965,6.5708,861.33,84.141,3.3217,839.79,0
87.965,6.5708,861.33,84.141,3.3217,839.79,0
74.617,6.5368,43.066,70.794,3.2877,21.533,0
74.617,6.5368,43.066,70.794,3.2877,21.533,0
78.935,6.5527,64.6,75.112,3.3036,43.066,0
78.935,6.5527,64.6,75.112,3.3036,43.066,0
123.73,6.6301,21.533,119.91,3.3811,0,0
123.73,6.6301,21.533,119.91,3.3811,0,0
183.18,6.3689,387.6,179.35,3.1198,366.06,0
183.18,6.3689,387.6,179.35,3.1198,366.06,0
28.193,5.3156,150.73,13.813,2.0666,129.2,0
28.193,5.3156,150.73,13.813,2.0666,129.2,0
57.114,5.1326,129.2,42.733,1.8836,107.67,0
57.114,5.1326,129.2,42.733,1.8836,107.67,0
69.8,5.4451,107.67,55.419,2.196,86.133,0
69.8,5.4451,107.67,55.419,2.196,86.133,0
75.703,6.21,150.73,61.322,2.961,129.2,0
75.703,6.21,150.73,61.322,2.961,129.2,0
75.215,6.2686,150.73,60.835,3.0196,129.2,0
75.215,6.2686,150.73,60.835,3.0196,129.2,0
97.451,6.5103,323,83.07,3.2613,301.46,0
97.451,6.5103,323,83.07,3.2613,301.46,0
152.76,6.5728,10444,138.38,3.3237,10422,0
152.76,6.5728,10444,138.38,3.3237,10422,0
248.25,6.5434,775.2,233.87,3.2944,753.66,0
248.25,6.5434,775.2,233.87,3.2944,753.66,0
238.74,6.4973,2347.1,224.36,3.2483,2325.6,0
238.74,6.4973,2347.1,224.36,3.2483,2325.6,0
233.97,6.4768,2928.5,219.59,3.2277,2907,0
233.97,6.4768,2928.5,219.59,3.2277,2907,0
167.42,6.2394,990.53,153.04,2.9903,968.99,0
167.42,6.2394,990.53,153.04,2.9903,968.99,0
214.38,6.417,2347.1,199.99,3.168,2325.6,0
214.38,6.417,2347.1,199.99,3.168,2325.6,0
194.39,6.4132,2325.6,180,3.1641,2304.1,0
194.39,6.4132,2325.6,180,3.1641,2304.1,0
194.72,6.4108,6266.2,180.34,3.1618,6244.6,0
194.72,6.4108,6266.2,180.34,3.1618,6244.6,0
199.45,6.4179,6696.8,185.07,3.1688,6675.3,0
199.45,6.4179,6696.8,185.07,3.1688,6675.3,0
205.65,6.4395,6309.2,191.27,3.1905,6287.7,0
205.65,6.4395,6309.2,191.27,3.1905,6287.7,0
200.49,6.4388,6244.6,186.11,3.1897,6223.1,0
200.49,6.4388,6244.6,186.11,3.1897,6223.1,0
186.16,6.3319,839.79,171.78,3.0829,818.26,0
186.16,6.3319,839.79,171.78,3.0829,818.26,0
169.4,6.5316,796.73,155.02,3.2825,775.2,0
169.4,6.5316,796.73,155.02,3.2825,775.2,0
164.3,6.4922,968.99,149.92,3.2431,947.46,0
164.3,6.4922,968.99,149.92,3.2431,947.46,0
137.83,6.4898,710.6,123.45,3.2408,689.06,0
137.83,6.4898,710.6,123.45,3.2408,689.06,0
106.96,6.5618,43.066,92.579,3.3127,21.533,0
106.96,6.5618,43.066,92.579,3.3127,21.533,0
77.932,6.635,21.533,63.551,3.386,0,0
77.932,6.635,21.533,63.551,3.386,0,0
70.598,6.6428,43.066,56.217,3.3937,21.533,0
70.598,6.6428,43.066,56.217,3.3937,21.533,0
78.543,6.5616,64.6,64.162,3.3125,43.066,0
78.543,6.5616,64.6,64.162,3.3125,43.066,0
79.296,5.3734,602.93,64.915,2.1243,581.4,0
79.296,5.3734,602.93,64.915,2.1243,581.4,0
197.74,6.3162,602.93,183.35,3.0672,581.4,0
197.74,6.3162,602.93,183.35,3.0672,581.4,0
1180.5,4.2725,21.533,0,0,0,0
1180.5,4.2725,21.533,0,0,0,0
987.68,4.3617,21.533,0,0.089203,0,0
987.68,4.3617,21.533,0,0.089203,0,0
536.27,4.7898,43.066,0,0.51731,21.533,0
536.27,4.7898,43.066,0,0.51731,21.533,0
725.93,4.5567,21.533,189.66,0.28417,0,0
725.93,4.5567,21.533,189.66,0.28417,0,0
351.24,4.8649,21.533,0,0.59237,0,0
351.24,4.8649,21.533,0,0.59237,0,0
989.55,4.2268,21.533,638.32,0,0,0
989.55,4.2268,21.533,638.32,0,0,0
1951,3.758,21.533,1599.8,0,0,0
1951,3.758,21.533,1599.8,0,0,0
1133.4,4.434,21.533,782.16,0.67604,0,0
1133.4,4.434,21.533,782.16,0.67604,0,0
970,4.7512,129.2,618.76,0.99323,107.67,0
970,4.7512,129.2,618.76,0.99323,107.67,0
669.27,4.9886,107.67,318.04,1.2306,86.133,0
669.27,4.9886,107.67,318.04,1.2306,86.133,0
965.45,4.7182,21.533,614.22,0.96024,0,0
965.45,4.7182,21.533,614.22,0.96024,0,0
1325,4.5777,21.533,973.77,0.81972,0,0
1325,4.5777,21.533,973.77,0.81972,0,0
753.24,4.9709,129.2,402,1.2129,107.67,0
753.24,4.9709,129.2,402,1.2129,107.67,0
945.96,4.8234,21.533,594.73,1.0654,0,0
945.96,4.8234,21.533,594.73,1.0654,0,0
719.52,4.8828,107.67,368.29,1.1248,86.133,0
719.52,4.8828,107.67,368.29,1.1248,86.133,0
571.28,5.0503,258.4,220.04,1.2923,236.87,0
571.28,5.0503,258.4,220.04,1.2923,236.87,0
464.37,5.125,107.67,113.13,1.367,86.133,0
464.37,5.125,107.67,113.13,1.367,86.133,0
405.22,5.1316,129.2,53.983,1.3736,107.67,0
405.22,5.1316,129.2,53.983,1.3736,107.67,0
412.42,5.1981,21.533,61.184,1.4401,0,0
412.42,5.1981,21.533,61.184,1.4401,0,0
754.72,4.8652,129.2,403.49,1.1072,107.67,0
754.72,4.8652,129.2,403.49,1.1072,107.67,0
248.75,5.3124,21.533,0,1.5544,0,0
248.75,5.3124,21.533,0,1.5544,0,0
849.83,4.6759,64.6,601.08,0.91788,43.066,0
849.83,4.6759,64.6,601.08,0.91788,43.066,0
602.67,4.9091,107.67,353.92,1.1511,86.133,0
602.67,4.9091,107.67,353.92,1.1511,86.133,0
275.12,5.2169,129.2,26.365,1.4589,107.67,0
275.12,5.2169,129.2,26.365,1.4589,107.67,0
351.08,5.1534,21.533,102.32,1.3954,0,0
351.08,5.1534,21.533,102.32,1.3954,0,0
476.88,5.1653,107.67,228.12,1.4073,86.133,0
476.88,5.1653,107.67,228.12,1.4073,86.133,0
892.18,4.7393,21.533,643.42,0.9813,0,0
892.18,4.7393,21.533,643.42,0.9813,0,0
901.17,4.6295,21.533,652.42,0.87145,0,0
901.17,4.6295,21.533,652.42,0.87145,0,0
225.49,5.2605,86.133,0,1.5025,64.6,0
225.49,5.2605,86.133,0,1.5025,64.6,0
945.17,4.5751,21.533,719.69,0.81706,0,0
945.17,4.5751,21.533,719.69,0.81706,0,0
954.83,4.5589,21.533,729.34,0.80091,0,0
954.83,4.5589,21.533,729.34,0.80091,0,0
348.52,5.1652,21.533,123.03,1.4072,0,0
348.52,5.1652,21.533,123.03,1.4072,0,0
451.64,5.0769,107.67,226.15,1.3189,86.133,0
451.64,5.0769,107.67,226.15,1.3189,86.133,0
410.74,5.0535,43.066,185.25,1.2955,21.533,0
410.74,5.0535,43.066,185.25,1.2955,21.533,0
400.4,5.0314,107.67,174.91,1.2734,86.133,0
400.4,5.0314,107.67,174.91,1.2734,86.133,0
356.7,5.0299,129.2,131.21,1.2719,107.67,0
356.7,5.0299,129.2,131.21,1.2719,107.67,0
641.17,4.7187,21.533,415.69,0.96066,0,0
641.17,4.7187,21.533,415.69,0.96066,0,0
647.99,4.6803,107.67,422.51,0.92228,86.133,0
647.99,4.6803,107.67,422.51,0.92228,86.133,0
556.68,4.8495,129.2,331.19,1.0915,107.67,0
556.68,4.8495,129.2,331.19,1.0915,107.67,0
757.56,4.7092,21.533,532.07,0.9512,0,0
757.56,4.7092,21.533,532.07,0.9512,0,0
948.95,4.5064,21.533,723.47,0.74841,0,0
948.95,4.5064,21.533,723.47,0.74841,0,0
553.14,4.9167,21.533,327.65,1.1587,0,0
553.14,4.9167,21.533,327.65,1.1587,0,0
868.56,4.7828,107.67,643.07,1.0248,86.133,0
868.56,4.7828,107.67,643.07,1.0248,86.133,0
1524.2,4.5273,344.53,1298.7,0.76931,323,0
1524.2,4.5273,344.53,1298.7,0.76931,323,0
1132.9,4.8049,366.06,907.39,1.0469,344.53,0
1132.9,4.8049,366.06,907.39,1.0469,344.53,0
1361.7,4.7704,323,1136.2,1.0124,301.46,0
1361.7,4.7704,323,1136.2,1.0124,301.46,0
815.71,4.976,21.533,590.22,1.218,0,0
815.71,4.976,21.533,590.22,1.218,0,0
812.41,4.9624,344.53,586.93,1.2044,323,0
812.41,4.9624,344.53,586.93,1.2044,323,0
1268.6,4.6176,344.53,1043.2,0.85957,323,0
1268.6,4.6176,344.53,1043.2,0.85957,323,0
491.88,5.0446,344.53,266.39,1.2866,323,0
491.88,5.0446,344.53,266.39,1.2866,323,0
571.74,4.9923,107.67,346.26,1.2343,86.133,0
571.74,4.9923,107.67,346.26,1.2343,86.133,0
588.43,5.0325,107.67,362.94,1.2745,86.133,0
588.43,5.0325,107.67,362.94,1.2745,86.133,0
565.64,5.0752,21.533,340.16,1.3172,0,0
